id,workitem_type,estimate,words,rel,sprint,assigned_to,new,doing,done,actual_work
1437923,Bug,,"clearing,configuration,first,item,json,list,point,rule,sets,specific,tool",,21,panuelk,2016-10-12 06:32:58.217,2016-10-12 08:09:51.863,2016-10-12 08:29:19.033,0
1438972,Bug,,"available,but,change,cli,configuration,json,notifications,rules,tool,updating",,21,limmari,2016-10-13 08:01:07.937,2016-10-13 08:30:34.867,2016-10-13 08:30:40.353,0
1439754,Bug,,"column,correct,edit,flat,follows,format,longer,percent,price,pricetype,set,value,window",,21,panuelk,2016-10-14 01:35:40.650,2016-10-14 10:10:10.957,2016-10-14 10:18:41.577,0
1440146,Story,37.0,"gen,logging,next,phase,reflections,treatment",,30,vitalim,2016-10-14 06:56:29.127,2017-04-27 07:46:16.370,2017-04-27 07:46:23.040,0
1442018,Bug,,"created,inconsistent,pricing,rulesets,selection,thru,value",,21,panuelk,2016-10-17 05:21:33.963,2016-10-17 08:26:16.860,2016-10-17 08:27:17.160,0
1442022,Bug,,"add,clicking,gray,occurs,product,responding,rulesets,slowness,under,upon,window",,21,delossj,2016-10-17 05:37:08.617,2016-10-26 02:04:59.707,2016-11-10 08:08:51.740,15
1442027,Bug,,"adding,occurs,offer,product,responding,slowness,upon",,21,panuelk,2016-10-17 05:45:07.917,2016-10-18 03:36:29.973,2016-10-18 06:03:00.083,0
1442030,Bug,,"occurs,offer,responding,saving,slowness,upon",,21,panuelk,2016-10-17 05:58:10.300,2016-11-08 05:42:59.933,2016-11-11 04:27:42.300,2
1442039,Bug,,"epic,fields,get,popluated,some,summary",,21,delossj,2016-10-17 06:27:17.703,2016-10-17 23:40:37.280,2016-10-18 03:29:36.610,0
1443577,Story,39.0,"enhance,epic,get,process,summary",,35,panuelk,2016-10-19 00:27:31.223,2017-03-01 03:26:53.203,2017-04-12 09:16:45.450,42
1443747,Bug,,"default,exist,provider,quantityavailablesource",,21,panuelk,2016-10-19 05:34:14.087,2016-10-20 01:04:43.823,2016-10-20 05:34:23.520,0
1443749,Bug,,"provider,quantityavailablesource,template",,21,panuelk,2016-10-19 05:39:57.487,2016-10-20 00:09:56.050,2016-10-20 00:14:08.247,0
1443753,Bug,,"change,cli,compared,configuration,different,format,json,notifications,tool",,21,panuelk,2016-10-19 05:43:29.650,2016-10-20 00:15:41.340,2016-10-20 01:03:35.480,0
1443786,Bug,,"encountered,error,list,non,optional,parameter,string,there",,21,vitalim,2016-10-19 06:32:47.973,2016-10-20 01:06:07.407,2016-10-20 02:19:30.867,0
1443827,Bug,,"functions,help,import,information,missing,rule,set,template,view",,21,panuelk,2016-10-19 07:29:33.193,2016-10-19 23:52:25.777,2016-10-20 00:08:10.053,0
1443830,Bug,,"apo,command,epicsummary,error,get,namespace,object,option,reference,result,running,will",,21,panuelk,2016-10-19 07:34:05.697,2016-10-19 23:51:59.220,2016-10-20 01:50:55.817,0
1443854,Bug,,"available,derivedinputparameters,list,property",,21,panuelk,2016-10-19 08:04:42.447,2016-10-24 06:54:01.687,2016-10-24 07:25:06.477,0
1444526,Bug,,"apo,available,currency,default,displayed,incorrect,optimized,price,received,relativepercentage,requested,returned",,21,panuelk,2016-10-20 05:24:12.437,2016-10-23 23:55:14.633,2016-10-26 07:52:44.670,2
1444530,Bug,,"clipboard,converted,data,initial,ordinal,paste,percentage,pricetype,relativepercentage,set,upon,values",,21,delossj,2016-10-20 05:34:04.590,2016-10-23 23:57:06.207,2016-10-24 07:27:13.663,0
1445264,Bug,,"enabled,encountered,exception,grandfathering,parametersequence,pricing,product,running",,21,ConfMgmt,2016-10-21 07:11:06.513,2016-10-26 05:11:20.207,2016-10-26 05:11:53.990,0
1445981,Bug,,"apo,box,button,clear,configuration,configurations,dialog,instead,json,name,opens,tool",,21,panuelk,2016-10-24 03:50:58.883,2016-10-27 01:43:45.540,2016-10-27 01:53:02.840,0
1446351,Story,42.0,"copy,excel,geography,import,paste",,33,panuelk,2016-10-24 12:30:59.850,2017-03-01 03:31:32.910,2017-03-07 03:36:08.377,6
1448215,Bug,,"blank,clear,cli,clipboard,column,currency,entire,error,file,friendly,import,missing,object,paste,reference,returned,source,unfriendly,upon",,21,panuelk,2016-10-25 02:48:13.550,2016-10-27 01:42:45.303,2016-10-27 01:42:47.507,0
1448677,Bug,,"connectors,data,encountered,instance,list,object,performing,pricing,reference,set",,22,delossj,2016-10-25 06:46:00.420,2016-10-27 03:47:39.333,2016-10-27 03:57:18.423,0
1448784,Bug,,"become,edit,negative,positive,price,relativeflat,relativepercentage,set,upon,values",,21,panuelk,2016-10-25 07:48:39.767,2016-10-25 10:17:30.910,2016-10-26 00:40:54.863,0
1450508,Issue,,"apo,performance,problem,prod,spirit",,,vitalim,2016-10-27 06:44:07.093,2016-10-27 07:13:14.320,2016-10-28 20:13:20.640,1
1450568,Bug,,"cached,during,issues,offer,performance,pricing",,,vitalim,2016-10-27 07:32:52.253,2016-11-08 01:29:19.980,2016-11-08 01:30:06.773,0
1450601,Bug,,"compile,frequently,ncs,perform,rules",,,vitalim,2016-10-27 07:35:13.873,2016-11-08 01:29:19.980,2016-11-08 01:30:06.773,0
1450603,Bug,,"always,call,data,database,hasdata,missing,providercache",,,vitalim,2016-10-27 07:36:38.923,2016-11-08 01:29:19.980,2016-11-08 01:30:06.773,0
1451059,Bug,,"creation,linked,multiple,offer,product,products,rules,rulesets,selection,upon,value",,22,panuelk,2016-10-28 01:47:06.000,2016-11-02 03:08:30.323,2016-11-02 03:12:49.357,0
1451068,Bug,,"apo,contain,help,supported,template,types,valueselection",,22,panuelk,2016-10-28 01:59:20.207,2016-11-02 01:13:36.503,2016-11-02 01:15:39.027,0
1453669,Bug,,"change,changed,clipboard,copy,create,currencies,default,price,products,retained,rules,succeeding,type,upon",,22,panuelk,2016-11-02 06:11:07.097,2016-11-02 09:00:03.177,2016-11-02 09:00:17.210,0
1454370,Story,4.0,performance,,27,delossj,2016-11-03 01:31:34.850,2017-01-10 00:03:05.110,2017-01-11 05:46:45.230,1
1455089,Issue,,"before,cache,cachekey,cachekeys,modified,reconstruction,saved,set,was,which",,22,delossj,2016-11-03 08:55:30.470,2016-11-04 09:03:25.847,2016-11-08 03:19:33.453,3
1455826,Bug,,"column,currency,edit,even,grid,label,percentage,price,pricetype,relative,set,still",,23,panuelk,2016-11-04 07:23:40.427,2016-11-07 02:19:52.423,2016-11-07 02:53:08.857,0
1455890,Bug,,"auto,conversion,inquiry,regarding,vartype",,23,panuelk,2016-11-04 07:58:43.913,2016-11-08 06:53:08.833,2016-11-08 08:50:36.170,0
1456040,Bug,,"blank,dataconnectorcode,displays,fields,granular,objectaddress,view",,,panuelk,2016-11-04 11:31:30.057,2016-11-07 01:40:05.310,2016-11-07 01:41:04.817,0
1456515,Story,43.0,clean,,31,tungald,2016-11-07 02:45:59.060,2017-03-21 08:48:50.650,2017-03-29 07:42:05.733,7
1456529,Bug,,"hotfix,lambda,nca,rebuild,resolve,rules,spirit",,23,vitalim,2016-11-07 02:55:29.680,2016-11-08 03:59:48.400,2016-11-08 04:00:02.270,0
1457310,Bug,,"bug,performance",,23,vitalim,2016-11-08 04:03:10.347,2016-11-08 09:46:52.980,2016-11-08 09:47:06.647,0
1457444,Bug,,"auto,convert,vartype,working",,23,panuelk,2016-11-08 07:27:50.153,2016-11-08 09:06:29.957,2016-11-08 09:07:02.207,0
1457551,Bug,,"datatype,error,list,match,message,pricing,request,value,what",,23,panuelk,2016-11-08 08:56:54.053,2016-11-08 23:50:06.750,2016-11-10 00:59:57.463,1
1458610,Bug,,,,23,panuelk,2016-11-09 07:57:07.880,2016-11-10 01:06:19.513,2016-11-10 03:40:39.570,0
1458618,Bug,,"epicsummary,folder,get,name,output,space,switch,work",,23,panuelk,2016-11-09 08:03:26.957,2016-11-10 06:31:12.873,2016-11-10 08:21:24.500,0
1458619,Bug,,"epicsummary,get,switch,verbose,work",,23,panuelk,2016-11-09 08:04:32.163,2016-11-10 03:44:06.037,2016-11-09 13:51:48.507,-1
1458628,Bug,,"cache,data,future,transactions",,23,vitalim,2016-11-09 08:12:38.960,2016-11-10 01:46:51.183,2016-11-10 06:31:27.977,0
1459350,Bug,,"able,cli,domain,epicsummary,get,logged,non,sys,use,user",,23,panuelk,2016-11-10 01:17:04.010,2016-11-10 08:23:06.743,2016-11-10 09:43:12.483,0
1459732,Bug,,"error,exception,existent,non,occurs,offer,server,switch,viewing",,23,vitalim,2016-11-10 06:24:06.217,2016-11-10 08:10:14.983,2016-11-10 08:51:52.387,0
1461105,Bug,,"8601,dates,format,iso,logging,treatment",,31,panuelk,2016-11-11 06:54:57.773,2016-11-14 00:14:28.737,2016-11-14 03:48:06.393,0
1461127,Bug,,"application,epicsummary,field,get,name,namespace,results,show",,23,panuelk,2016-11-11 07:20:42.257,2016-11-13 23:30:55.167,2016-11-14 00:14:12.993,0
1462534,Bug,,"being,best,code,price,product,reflected,searching,treatment",,23,panuelk,2016-11-14 09:09:37.107,2016-11-14 23:25:49.550,2016-11-17 21:00:15.563,2
1465497,Bug,,"analytics,dates,follows,local,logging,table,timezone,treatment,treatmentinputparameter",,31,panuelk,2016-11-17 04:10:02.983,2016-11-17 06:41:26.553,2016-11-17 06:41:28.790,0
1465543,Issue,,"apo,part2,performance,problem,prod,spirit",,,delossj,2016-11-17 06:10:56.213,2016-11-21 02:27:33.640,2016-11-21 02:31:07.540,0
1466908,Bug,,"check,down,due,extra,performance,ruleset,slows,verbose",,23,vitalim,2016-11-21 02:43:37.057,2016-11-22 02:50:35.263,2016-11-22 02:51:21.227,0
1466913,Bug,,"error,friendly,invalid,pricing,ruleset,throw",,31,delossj,2016-11-21 02:45:31.790,2017-05-02 07:03:39.490,2017-05-03 10:13:23.113,1
1466968,Bug,,"criteria,optional,working",,23,panuelk,2016-11-21 03:26:30.787,2016-11-21 06:08:09.657,2016-11-21 07:33:35.030,0
1469969,Bug,,"apo,catalog,flush,report,reports,used",,25,limmari,2016-11-24 09:16:15.360,2016-12-05 15:08:06.723,2016-12-05 15:08:20.830,0
1472016,Bug,,"any,blank,error,field,fields,have,name,required,sign",,26,tungald,2016-11-29 07:16:50.317,2016-12-20 03:01:42.823,2016-12-20 05:55:13.310,0
1472446,Story,4.0,"default,enhancements,permissions,rights,user",,27,delossj,2016-11-29 20:50:06.417,2017-01-19 09:20:12.580,2017-01-19 09:21:31.567,0
1473527,Bug,,"apo,hotfix,level,offer,respected,trtpct",,25,vitalim,2016-12-01 05:56:22.367,2016-12-12 02:00:36.487,2016-12-12 02:00:44.130,0
1473538,Bug,,"apo,enough,fast,hotfix,logging,remain,stable,treatment",,25,vitalim,2016-12-01 06:02:49.230,2016-12-20 01:43:56.770,2016-12-20 01:44:00.497,0
1474720,Bug,,"apo,command,error,found,help",,26,panuelk,2016-12-02 06:09:03.853,2016-12-20 01:50:00.880,2016-12-20 02:52:29.100,0
1475807,Bug,,"added,cannot,decision,offer,rule,sets,tree",,26,delossj,2016-12-05 09:14:22.103,2016-12-20 03:28:10.717,2016-12-20 09:33:58.227,0
1477608,Issue,,"across,behavior,dates,effective,management,offer,search,time,zones",,23,panuelk,2016-12-08 06:36:38.663,2016-12-20 02:58:00.140,2016-12-20 02:58:47.953,0
1478942,Story,67.0,"existing,make,offer,parameter,screen,trtpct",,32,panuelk,2016-12-12 00:57:27.263,2017-03-15 23:56:40.493,2017-03-23 00:34:21.933,7
1479779,Story,95.0,grandfathering,,26,delossj,2016-12-12 12:10:51.533,2016-12-20 06:35:38.070,2016-12-28 03:57:15.847,7
1484877,Story,,"apo,create,pricing,separate,service",,36,delossj,2016-12-19 07:23:33.603,2017-06-13 00:34:00.840,2017-08-03 02:59:58.957,51
1484883,Story,29.0,"enhance,pricing,template",,32,panuelk,2016-12-19 07:41:52.767,2017-02-22 00:33:04.127,2017-02-22 01:46:11.347,0
1488651,Bug,,"arabic,crash,culture,error,infinite,loop,message,resulting,shows,thai",,27,panuelk,2016-12-21 11:34:37.957,2017-01-03 01:49:37.117,2017-01-04 09:56:42.583,1
1490094,Issue,,"apo,cachedoffers,capability,clear,cli,effects,grandfathering,view",,,delossj,2016-12-23 01:14:13.170,2016-12-28 00:51:55.403,2016-12-28 01:11:12.160,0
1493030,Bug,,"delete,folder,keys,messages,run,scenario,select,shortcut,test,working",,27,limmari,2016-12-23 07:55:11.147,2017-01-03 03:57:30.383,2017-01-03 09:45:16.037,0
1493081,Bug,8.0,"accelerator,alt,artifact,context,create,ctrl,inconsistent,key,menu,scenario,test,work",,27,tungald,2016-12-23 08:57:56.093,2017-01-03 05:46:18.590,2017-01-03 09:58:53.910,0
1493099,Bug,,"add,artifact,dialogs,error,file,folder,open,scenario,simultaneously",,27,delossj,2016-12-23 09:20:06.240,2017-01-03 03:06:25.153,2017-01-03 07:26:27.960,0
1493668,Bug,,"being,different,executed,folder,run,test",,27,delossj,2016-12-27 01:16:45.487,2017-01-03 07:28:40.170,2017-01-03 09:36:53.617,0
1493782,Bug,,"displayed,export,exporting,file,help,missing,offer,offers,other,output,switch,types",,27,panuelk,2016-12-27 02:48:59.833,2017-01-02 23:50:06.130,2017-01-03 06:29:21.837,0
1493914,Bug,,"default,folder,follow,select,subsequent",,27,delossj,2016-12-27 05:50:14.500,2017-01-03 00:21:14.667,2017-01-03 07:26:17.700,0
1496064,Bug,,"beginsalesutc,cli,culture,date,endsalesutc,offer,showing,template,view",,27,panuelk,2017-01-03 06:41:58.727,2017-01-18 01:18:04.637,2017-01-24 06:11:25.560,6
1496129,Bug,,"cli,converting,correct,culture,datetime,import,offer,time,without",,27,panuelk,2017-01-03 07:46:40.690,2017-01-17 08:18:16.313,2017-01-24 06:31:50.833,6
1496144,Bug,,"cli,datetime,showing,view",,27,panuelk,2017-01-03 08:03:03.753,2017-01-17 08:12:51.340,2017-01-17 08:17:16.037,0
1497145,Bug,,"during,grandfathering,pricing,spikes,sudden",,27,delossj,2017-01-04 02:56:22.970,2017-02-10 05:46:30.617,2017-02-10 08:01:53.020,0
1497495,Bug,,"accept,grandfathered,hardcoded,have,prices,retrieving,true,value,zero",,28,tungald,2017-01-04 07:30:05.970,2017-01-24 02:47:35.573,2017-01-26 11:14:47.660,2
1498262,Story,,"2017,apo,screen,splash",,27,panuelk,2017-01-05 02:26:55.200,2017-01-09 23:53:16.927,2017-01-09 23:59:21.397,0
1501475,Bug,,"add,cannot,control,date,offer,picker,setting,tab,view",,27,delossj,2017-01-09 10:44:52.453,2017-01-13 00:16:53.360,2017-01-18 01:29:50.170,5
1501485,Bug,,"active,dropdown,items,offer,shows,view",,27,delossj,2017-01-09 10:58:49.523,2017-01-13 00:16:53.360,2017-01-18 01:29:50.170,5
1501866,Bug,,"artifact,button,create,exporting,messages,offers,refreshing,system,test",,27,delossj,2017-01-10 02:31:34.407,2017-01-24 08:35:51.290,2017-01-24 08:49:27.183,0
1502830,Issue,,"missing,offers,some",,,delossj,2017-01-11 00:52:27.737,2017-01-11 02:04:50.997,2017-01-11 03:12:38.397,0
1504292,Bug,,"12022,after,book,data,pricing,recording,requests,ryanair,spirit,treatment,upgraded",,27,vitalim,2017-01-12 09:05:08.867,2017-02-09 05:47:51.553,2017-02-09 05:48:15.210,0
1504388,Bug,,"artifact,automated,create,encountered,error,files,showing,test,tests",,28,delossj,2017-01-12 11:43:03.173,2017-01-18 01:32:48.157,2017-01-18 06:23:24.103,0
1504400,Bug,,"content,json,offer,replaced",,28,delossj,2017-01-12 12:03:13.520,2017-01-24 08:36:07.360,2017-01-24 08:49:27.183,0
1506915,Bug,,"contain,default,name,object,type",,28,panuelk,2017-01-16 08:22:22.103,2017-01-25 08:15:52.563,2017-01-26 02:25:44.730,0
1506926,Bug,,"dependencies,during,encountered,error,export,including,supported,switch",,28,panuelk,2017-01-16 08:41:20.043,2017-01-24 06:35:50.820,2017-01-24 07:00:57.500,0
1507372,Issue,,"analytics,console,copyright,file,help,management,updated",,28,allench,2017-01-17 01:57:27.873,2017-01-18 22:37:40.830,2017-02-07 00:24:14.363,19
1507669,Bug,,"apo,being,button,command,content,different,even,exported,get,offers,through,without",,28,delossj,2017-01-17 09:48:32.360,2017-01-24 08:35:51.290,2017-01-24 08:49:27.183,0
1509868,Bug,,"cannot,characters,data,export,offers,related,unsupported",,28,panuelk,2017-01-18 06:58:20.640,2017-01-25 05:34:26.673,2017-01-25 08:14:46.140,0
1509989,Issue,,"destination,environment,invalid,logging,performancesummary,priority",,,vitalim,2017-01-18 08:35:12.290,2017-02-09 05:43:50.933,2017-02-09 05:44:20.987,0
1512776,Bug,,"delete,grandfathering,message,offer,product,trying,warning",,28,panuelk,2017-01-23 08:10:06.837,2017-01-24 07:02:37.873,2017-01-24 09:18:16.920,0
1512777,Bug,,"after,also,apo,button,edit,exported,exporting,file,importing,json,local,send,through,was,will",,28,panuelk,2017-01-23 08:12:00.693,2017-01-26 02:24:21.137,2017-01-26 03:45:16.613,0
1512874,Bug,,"folder,minus,name,scenario,signs,spaces,treated",,29,panuelk,2017-01-23 09:07:33.330,2017-02-01 00:29:11.713,2017-02-01 03:48:39.403,0
1512880,Bug,2.0,"allows,analytics,change,grandfathering,permission,product,role,status,type,user",,28,delossj,2017-01-23 09:27:21.433,2017-02-07 05:40:01.497,2017-02-07 10:37:49.943,0
1513752,Bug,,"appear,consistently,creating,intermittent,issue,list,results,role,roles,search,upon,user,where",,35,panuelk,2017-01-24 07:54:51.570,2017-05-04 00:45:02.790,2017-05-04 09:44:22.310,0
1513850,Issue,,"apo,being,disabled,even,grandfathering,prices,sent,still,system",,,delossj,2017-01-24 10:33:08.333,2017-01-25 00:42:00.937,2017-01-26 01:30:34.457,1
1514298,Issue,,"being,commerce,input,item,look,optimized,parameter,related,request,travel,tripreturntraveldate",,,mantesg,2017-01-25 02:47:12.360,2017-02-14 08:37:59.560,2017-02-14 08:38:09.750,0
1514323,Bug,,"automated,execute,folder,last,name,scenarios,setup,space,test,tool",,28,tungald,2017-01-25 03:16:46.700,2017-01-27 00:01:35.260,2017-01-31 04:09:15.847,4
1514407,Bug,,"automated,character,could,error,find,folder,its,name,occurs,part,path,run,test,trying",,28,panuelk,2017-01-25 06:06:52.297,2017-01-27 00:01:07.977,2017-01-30 01:59:14.567,3
1514490,Bug,,"after,apo,begintraveldate,changes,clicking,configuration,endtraveldate,get,getting,json,offer,selected,send,tool,values",,28,panuelk,2017-01-25 07:41:57.110,2017-01-30 05:41:57.800,2017-01-30 06:13:16.717,0
1514631,Issue,,"behavior,clarification,involving,multiple,products",,,gonzalf,2017-01-25 09:32:07.567,2017-01-31 03:45:03.523,2017-01-31 08:39:58.373,0
1515286,Bug,,"default,inactive,include,offers,ticked",,29,tungald,2017-01-26 05:26:41.747,2017-01-30 00:12:24.480,2017-01-30 02:26:42.900,0
1515388,Bug,,"configured,global,properly,tokens",,29,panuelk,2017-01-26 05:58:42.203,2017-01-30 05:31:37.393,2017-01-30 05:41:34.300,0
1515735,Issue,,"before,behavior,booking,disabled,enabled,retrieved,what",,,delossj,2017-01-26 08:45:45.137,2017-01-30 01:03:24.563,2017-01-31 07:59:35.807,1
1515742,Bug,,"missing,offers,some",,,vitalim,2017-01-26 09:00:25.107,2017-02-09 05:44:51.683,2017-02-09 05:45:47.847,0
1515753,Bug,,"cached,displaying,effective,srn,ssd",,29,delossj,2017-01-26 09:09:02.900,2017-01-31 05:52:27.330,2017-01-31 08:40:20.623,0
1516530,Issue,,"but,cachedoffer,enabled,even,pricing,product,request,saved,there",,,gonzalf,2017-01-27 06:22:56.220,2017-01-31 02:25:47.853,2017-01-31 02:26:30.283,0
1517780,Bug,,"delete,grandfathering,message,offer,product,trying,warning",,29,panuelk,2017-01-30 11:00:26.510,2017-01-31 07:24:47.397,2017-02-01 00:24:34.427,0
1517790,Story,19.5,"actions,geography,match",,33,delossj,2017-01-30 11:31:14.540,2017-04-06 08:19:07.300,2017-04-06 09:06:50.873,0
1517792,Bug,,"after,data,displayed,export,filename,included,json,messages,offer,path,related,system",,29,delacle,2017-01-30 11:36:13.007,2017-02-07 10:34:28.557,2017-02-07 03:12:30.293,-1
1522452,Issue,,"culture,handling,limitations,nca,testing",,,delacle,2017-02-02 06:43:59.357,2017-02-07 10:15:47.393,2017-02-07 10:16:04.597,0
1523428,Bug,,"condition,consistent,contain,creation,during,management,operator,rules,set,value",,29,delossj,2017-02-03 10:47:49.050,2017-02-07 06:50:10.067,2017-02-09 03:40:24.187,1
1523898,Bug,,"converted,datetimes,local,offer,setting,time",,29,panuelk,2017-02-06 03:31:25.140,2017-02-08 01:07:10.067,2017-02-08 01:13:01.980,0
1523907,Bug,,"failing,tests",,29,panuelk,2017-02-06 03:37:49.363,2017-02-08 04:01:17.983,2017-02-08 07:54:15.240,0
1524565,Bug,,"apomkdw01,aponvdw01,data,logging,treatment",,29,panuelk,2017-02-07 01:27:59.670,2017-02-07 02:44:05.827,2017-02-07 07:18:18.123,0
1524569,Issue,,"50ms,6ms,between,difference,experiment,look,optimization,response,time",,,vitalim,2017-02-07 01:32:44.100,2017-02-07 08:41:49.200,2017-02-13 02:33:39.360,5
1524630,Bug,,"clear,configuration,enabled,grandfathering,message,offer,product,trying,warning",,29,panuelk,2017-02-07 02:33:29.887,2017-02-08 01:14:47.517,2017-02-08 03:55:59.040,0
1524657,Bug,,"artifacts,duplicate,error,message,offer",,29,panuelk,2017-02-07 03:27:26.253,2017-02-08 07:54:34.557,2017-02-09 06:04:27.373,0
1526395,Bug,,"analyticsdw,book,log,pricing,table,treatmentproduct",,29,panuelk,2017-02-09 08:49:36.870,2017-02-10 00:36:17.467,2017-02-10 02:28:16.883,0
1528331,Bug,,"cache,calculated,control,logging,table,treatment",,30,delossj,2017-02-13 03:13:57.150,2017-02-13 03:33:28.503,2017-02-13 05:48:24.630,0
1528817,Issue,,"apomkdw01,data,doing,logging,newskies,pricing,request,ssp,treatment",,,delossj,2017-02-13 08:50:03.677,2017-02-14 02:03:05.703,2017-02-14 08:04:38.987,0
1528825,Bug,,"avg,best,culture,exp,format,local,machine,min,number,price,revenue,screen,treatment,uplift,values",,30,panuelk,2017-02-13 08:59:06.177,2017-02-13 23:37:26.727,2017-02-14 01:57:45.917,0
1529407,Bug,,"artifact,create,error,folder,offer,showing,test,trying",,30,panuelk,2017-02-14 03:52:41.577,2017-02-14 07:24:02.463,2017-02-14 07:31:19.917,0
1529409,Bug,,"artifact,convention,default,file,modified,name,naming,offer,use",,30,delossj,2017-02-14 03:53:51.413,2017-02-14 07:23:52.447,2017-02-14 07:31:24.937,0
1529412,Bug,,"artifact,artifacts,but,files,folder,generated,json,local,showing,test",,30,delossj,2017-02-14 04:04:16.397,2017-02-14 07:23:52.447,2017-02-14 07:31:24.937,0
1529719,Bug,,"apomkdw01,data,doing,logging,newskies,pricing,request,ssp,treatment",,30,panuelk,2017-02-14 08:05:10.967,2017-02-14 08:10:22.913,2017-02-14 08:10:34.307,0
1532289,Bug,,"order,sequence,treatment",,30,panuelk,2017-02-16 01:26:07.560,2017-02-16 03:39:11.370,2017-02-16 03:40:01.020,0
1532293,Bug,,"condition,consistent,creation,during,management,operator,rules,set,value",,30,delossj,2017-02-16 01:45:11.080,2017-02-16 02:16:10.183,2017-02-16 02:26:17.827,0
1533422,Bug,,"impacts,logging,performance,procedures,stored,treatment,tvp",,30,delossj,2017-02-17 18:48:38.287,2017-02-20 06:09:19.267,2017-02-20 06:11:39.970,0
1534154,Story,40.0,"automation,dev,increase,performance,testing",,33,delossj,2017-02-21 02:55:55.053,2017-02-27 04:21:13.007,2017-03-03 07:46:49.250,4
1534230,Story,128.0,"async,offers,processing",,33,delossj,2017-02-21 05:12:02.337,2017-03-15 01:45:55.990,2017-03-29 09:21:42.613,14
1538079,Bug,,"active,blank,default,offer,set",,31,delossj,2017-02-27 04:15:06.573,2017-02-28 00:08:33.790,2017-02-28 02:04:21.303,0
1538107,Bug,,"active,instead,modifiedutc,offer,offercode,offers,sorting",,31,delossj,2017-02-27 05:01:56.187,2017-02-28 00:38:39.540,2017-02-28 02:04:24.160,0
1538123,Bug,,"channelid,default,offer,set,value",,31,panuelk,2017-02-27 05:19:59.713,2017-02-28 00:36:26.313,2017-02-28 00:49:04.640,0
1540824,Bug,,"apo,codes,inactive,offer,offercode,pricingrequest,template,use",,31,delossj,2017-03-01 01:57:28.577,2017-03-07 00:33:07.480,2017-03-07 01:23:27.420,0
1540891,Bug,,"default,offer,residentcountrycode,value",,31,panuelk,2017-03-01 05:33:56.520,2017-03-07 00:51:59.640,2017-03-07 01:23:30.670,0
1540939,Bug,,"current,data,date,datetime,default,derived,offer,type,value",,31,delossj,2017-03-01 07:15:47.463,2017-03-07 01:19:15.630,2017-03-07 06:21:05.413,0
1545736,Story,,"automated,enhancement,screen,testing",1.12,1,tungald,2017-03-07 07:49:04.910,2017-08-16 06:48:36.760,2017-10-03 08:08:47.087,48
1545927,Bug,,"ctrl,key,offer,shortcut,template,use",,34,tungald,2017-03-07 10:30:44.670,2017-03-28 02:57:06.820,2017-04-10 03:39:38.530,13
1546589,Issue,,"getssrfeeprice,investigation",,,vitalim,2017-03-08 06:13:11.513,2017-11-23 06:14:07.040,2017-11-23 06:14:20.197,0
1547496,Bug,,"1day,default,offer,parameter,tripfirsttraveldate,tripreturntraveldate,update,value",,32,panuelk,2017-03-09 08:33:33.590,2017-04-10 02:52:20.527,2017-04-11 01:30:11.257,0
1549521,Bug,,"dates,derived,inconsistencies,offer,travel,values",,32,panuelk,2017-03-13 07:04:06.550,2017-04-19 09:24:17.427,2017-04-19 09:54:05.990,0
1551702,Story,,"add,automated,other,support,test,types",,41,panuelk,2017-03-15 06:06:04.940,2017-07-20 01:47:01.640,2017-08-03 02:55:33.720,14
1551800,Bug,,"double,generated,misplaced,quote,ruleset,selection,value",,32,panuelk,2017-03-15 06:38:19.070,2017-04-11 07:07:48.843,2017-04-11 08:31:59.553,0
1557312,Bug,,"book,logged,product,purchased,stage,tables,treatment,was",,33,panuelk,2017-03-22 06:21:15.690,2017-04-12 00:52:05.773,2017-04-18 04:55:32.313,6
1557744,Issue,,"batching,import,unable,via",,31,panuelk,2017-03-23 00:56:39.783,2017-03-23 08:08:00.917,2017-04-06 09:27:24.143,14
1558164,Bug,,"create,generated,inconsistencies,rules,sorting,value,via",,33,panuelk,2017-03-23 13:09:32.510,2017-04-18 07:31:00.963,2017-04-19 06:51:31.087,0
1559032,Bug,,"adjustment,flat,formula,incorrect,relative,selection,value",,34,tungald,2017-03-24 09:33:53.853,2017-04-18 05:46:17.830,2017-04-20 02:02:12.800,1
1559693,Bug,,"duplicate,error,found,handling,log,pricing,request,verbose",,33,panuelk,2017-03-27 05:55:04.237,2017-04-11 03:46:14.597,2017-04-21 04:12:39.540,10
1559732,Bug,,"fees,percentage,pricing,rate,relative,returned,without",,34,panuelk,2017-03-27 06:38:31.603,2017-04-11 02:43:26.817,2017-04-11 03:43:58.080,0
1559975,Bug,,"change,configuration,edit,even,offer,ordinals,price,screen,table,updated",,34,tungald,2017-03-27 11:37:33.903,2017-04-10 05:52:31.760,2017-04-17 10:12:38.420,7
1561266,Bug,,"hot,keys,rules,update,value,work",,33,panuelk,2017-03-28 07:40:45.877,2017-04-10 02:44:37.870,2017-04-10 02:50:04.853,0
1562305,Bug,,"ctrl,edit,unable",,33,panuelk,2017-03-29 08:06:17.777,2017-04-10 01:43:35.500,2017-04-10 02:42:37.743,0
1562683,Bug,,"add,capability,context,disable,non,parallel,processing,running,under,verbose",,34,delossj,2017-03-30 00:19:32.610,2017-04-17 23:02:26.457,2017-04-26 05:07:15.757,8
1562819,Bug,,"different,generated,offers,protected,rule,selection,sets,type,used,value",,33,panuelk,2017-03-30 05:06:16.030,2017-04-11 01:30:42.913,2017-04-11 02:41:03.537,0
